#  Scaled_Mon	Mean		StdErr	Waiting_Time
	0.01 		 1.03800 	 0.021 	 1.03800
	0.02 		 2.95562 	 0.043 	 1.91762
	0.03 		 3.94504 	 0.071 	 0.98943
	0.04 		 4.36127 	 0.092 	 0.41623
	0.05 		 7.16600 	 0.141 	 2.80473
	0.06 		 12.27082 	 0.207 	 5.10482
	0.07 		 17.57510 	 0.275 	 5.30428
	0.08 		 23.10003 	 0.376 	 5.52494
	0.09 		 28.58809 	 0.457 	 5.48805
	0.10 		 35.00871 	 0.550 	 6.42063
	0.11 		 41.45449 	 0.624 	 6.44577
	0.12 		 49.18569 	 0.712 	 7.73120
	0.13 		 57.67527 	 0.829 	 8.48958
	0.14 		 66.54388 	 0.910 	 8.86861
	0.15 		 75.88887 	 0.984 	 9.34499
	0.16 		 84.84510 	 1.055 	 8.95623
	0.17 		 93.92118 	 1.136 	 9.07609
	0.18 		 104.30791 	 1.213 	 10.38673
	0.19 		 114.21292 	 1.272 	 9.90501
	0.20 		 125.09765 	 1.383 	 10.88473
	0.21 		 136.11457 	 1.456 	 11.01692
	0.22 		 147.22097 	 1.507 	 11.10640
	0.23 		 158.94617 	 1.600 	 11.72520
	0.24 		 170.88024 	 1.666 	 11.93407
	0.25 		 183.51021 	 1.693 	 12.62997
	0.26 		 195.49546 	 1.786 	 11.98525
	0.27 		 208.52584 	 1.845 	 13.03038
	0.28 		 222.24068 	 1.922 	 13.71483
	0.29 		 235.63473 	 1.988 	 13.39405
	0.30 		 248.96590 	 2.000 	 13.33117
	0.31 		 262.99127 	 2.085 	 14.02537
	0.32 		 276.56715 	 2.145 	 13.57588
	0.33 		 290.25776 	 2.225 	 13.69061
	0.34 		 304.50445 	 2.314 	 14.24670
	0.35 		 318.28790 	 2.319 	 13.78344
	0.36 		 332.31598 	 2.398 	 14.02809
	0.37 		 346.40068 	 2.455 	 14.08470
	0.38 		 359.75141 	 2.512 	 13.35073
	0.39 		 374.27748 	 2.578 	 14.52607
	0.40 		 388.81468 	 2.647 	 14.53720
	0.41 		 404.57285 	 2.714 	 15.75817
	0.42 		 419.30506 	 2.753 	 14.73221
	0.43 		 434.10139 	 2.808 	 14.79633
	0.44 		 449.71157 	 2.851 	 15.61017
	0.45 		 464.53494 	 2.880 	 14.82337
	0.46 		 479.82059 	 2.984 	 15.28565
	0.47 		 495.77887 	 3.063 	 15.95828
	0.48 		 510.42127 	 3.131 	 14.64240
	0.49 		 525.99303 	 3.178 	 15.57176
	0.50 		 540.81769 	 3.196 	 14.82466
	0.51 		 557.27167 	 3.269 	 16.45398
	0.52 		 572.51325 	 3.346 	 15.24158
	0.53 		 588.36965 	 3.418 	 15.85640
	0.54 		 604.14243 	 3.451 	 15.77278
	0.55 		 620.30073 	 3.512 	 16.15830
	0.56 		 637.18917 	 3.557 	 16.88843
	0.57 		 653.06480 	 3.585 	 15.87563
	0.58 		 669.30207 	 3.654 	 16.23727
	0.59 		 686.08536 	 3.742 	 16.78329
	0.60 		 702.92765 	 3.841 	 16.84230
	0.61 		 720.27483 	 3.879 	 17.34718
	0.62 		 737.58494 	 3.927 	 17.31010
	0.63 		 754.12129 	 3.985 	 16.53635
	0.64 		 769.57292 	 4.040 	 15.45163
	0.65 		 786.06746 	 4.071 	 16.49454
	0.66 		 803.02497 	 4.115 	 16.95751
	0.67 		 819.49652 	 4.158 	 16.47155
	0.68 		 836.03830 	 4.194 	 16.54177
	0.69 		 852.87082 	 4.259 	 16.83252
	0.70 		 869.33419 	 4.328 	 16.46337
	0.71 		 885.60788 	 4.357 	 16.27369
	0.72 		 902.72948 	 4.395 	 17.12160
	0.73 		 918.29682 	 4.405 	 15.56734
	0.74 		 934.59019 	 4.479 	 16.29337
	0.75 		 948.80562 	 4.522 	 14.21543
	0.76 		 963.39195 	 4.559 	 14.58633
	0.77 		 978.55475 	 4.555 	 15.16280
	0.78 		 993.35520 	 4.596 	 14.80045
	0.79 		 1008.18591 	 4.603 	 14.83071
	0.80 		 1021.14440 	 4.630 	 12.95849
	0.81 		 1034.84113 	 4.685 	 13.69673
	0.82 		 1048.60264 	 4.717 	 13.76151
	0.83 		 1061.24357 	 4.732 	 12.64092
	0.84 		 1072.71755 	 4.765 	 11.47398
	0.85 		 1083.10381 	 4.755 	 10.38626
	0.86 		 1093.65087 	 4.799 	 10.54706
	0.87 		 1103.90550 	 4.835 	 10.25463
	0.88 		 1113.81889 	 4.832 	 9.91339
	0.89 		 1122.83424 	 4.821 	 9.01536
	0.90 		 1130.75224 	 4.806 	 7.91800
	0.91 		 1137.91979 	 4.803 	 7.16755
	0.92 		 1145.53824 	 4.809 	 7.61845
	0.93 		 1152.79871 	 4.837 	 7.26047
	0.94 		 1159.29717 	 4.844 	 6.49845
	0.95 		 1165.07139 	 4.838 	 5.77423
	0.96 		 1170.19779 	 4.828 	 5.12640
	0.97 		 1174.94577 	 4.826 	 4.74798
	0.98 		 1180.69744 	 4.858 	 5.75167
	0.99 		 1188.71358 	 4.909 	 8.01614
	1.00 		 1195.76666 	 4.875 	 7.05308
