#  Scaled_Mon	Mean		StdErr	Waiting_Time
	0.01 		 1.60092 	 0.036 	 1.60092
	0.02 		 6.00259 	 0.097 	 4.40167
	0.03 		 11.46432 	 0.144 	 5.46174
	0.04 		 17.39278 	 0.186 	 5.92845
	0.05 		 23.81167 	 0.218 	 6.41889
	0.06 		 30.36936 	 0.235 	 6.55769
	0.07 		 37.32519 	 0.264 	 6.95583
	0.08 		 44.84177 	 0.295 	 7.51658
	0.09 		 52.51104 	 0.325 	 7.66927
	0.10 		 59.91283 	 0.346 	 7.40179
	0.11 		 67.27562 	 0.366 	 7.36280
	0.12 		 74.43795 	 0.387 	 7.16233
	0.13 		 81.87236 	 0.412 	 7.43441
	0.14 		 89.39858 	 0.426 	 7.52622
	0.15 		 96.99491 	 0.444 	 7.59634
	0.16 		 104.53458 	 0.462 	 7.53967
	0.17 		 112.06589 	 0.465 	 7.53130
	0.18 		 119.95983 	 0.475 	 7.89394
	0.19 		 127.54569 	 0.486 	 7.58587
	0.20 		 135.48561 	 0.498 	 7.93991
	0.21 		 143.42984 	 0.506 	 7.94424
	0.22 		 151.35753 	 0.518 	 7.92769
	0.23 		 159.27250 	 0.518 	 7.91497
	0.24 		 167.13384 	 0.530 	 7.86134
	0.25 		 175.07030 	 0.550 	 7.93646
	0.26 		 183.20425 	 0.563 	 8.13396
	0.27 		 191.21585 	 0.570 	 8.01160
	0.28 		 199.33316 	 0.574 	 8.11731
	0.29 		 207.63550 	 0.590 	 8.30234
	0.30 		 215.95160 	 0.606 	 8.31609
	0.31 		 224.08410 	 0.615 	 8.13250
	0.32 		 232.56955 	 0.626 	 8.48545
	0.33 		 240.47663 	 0.635 	 7.90708
	0.34 		 248.55425 	 0.645 	 8.07762
	0.35 		 256.90705 	 0.657 	 8.35280
	0.36 		 265.25854 	 0.662 	 8.35149
	0.37 		 273.55012 	 0.674 	 8.29158
	0.38 		 281.64738 	 0.677 	 8.09726
	0.39 		 289.81229 	 0.682 	 8.16491
	0.40 		 298.31267 	 0.695 	 8.50038
	0.41 		 306.56802 	 0.706 	 8.25535
	0.42 		 314.77443 	 0.721 	 8.20641
	0.43 		 323.15326 	 0.725 	 8.37884
	0.44 		 331.66953 	 0.732 	 8.51627
	0.45 		 340.06693 	 0.744 	 8.39740
	0.46 		 348.42220 	 0.749 	 8.35528
	0.47 		 356.58280 	 0.763 	 8.16059
	0.48 		 364.96467 	 0.770 	 8.38188
	0.49 		 373.35951 	 0.785 	 8.39484
	0.50 		 381.83361 	 0.796 	 8.47410
	0.51 		 390.26943 	 0.822 	 8.43582
	0.52 		 398.68660 	 0.828 	 8.41717
	0.53 		 406.91538 	 0.826 	 8.22878
	0.54 		 415.63410 	 0.846 	 8.71872
	0.55 		 423.99167 	 0.857 	 8.35757
	0.56 		 432.14861 	 0.867 	 8.15694
	0.57 		 440.62990 	 0.875 	 8.48128
	0.58 		 448.90250 	 0.880 	 8.27260
	0.59 		 457.38035 	 0.886 	 8.47785
	0.60 		 466.02495 	 0.896 	 8.64460
	0.61 		 474.27220 	 0.900 	 8.24726
	0.62 		 482.87288 	 0.913 	 8.60068
	0.63 		 491.47701 	 0.923 	 8.60413
	0.64 		 500.09042 	 0.935 	 8.61340
	0.65 		 508.64806 	 0.940 	 8.55764
	0.66 		 517.21521 	 0.947 	 8.56715
	0.67 		 525.71863 	 0.951 	 8.50342
	0.68 		 533.99556 	 0.964 	 8.27693
	0.69 		 542.70398 	 0.971 	 8.70842
	0.70 		 551.25972 	 0.981 	 8.55575
	0.71 		 559.66774 	 0.993 	 8.40802
	0.72 		 567.99012 	 0.999 	 8.32238
	0.73 		 576.15354 	 1.004 	 8.16342
	0.74 		 584.68064 	 1.021 	 8.52710
	0.75 		 593.08372 	 1.022 	 8.40307
	0.76 		 601.53035 	 1.036 	 8.44663
	0.77 		 609.81639 	 1.042 	 8.28604
	0.78 		 618.12795 	 1.057 	 8.31156
	0.79 		 626.57649 	 1.067 	 8.44854
	0.80 		 634.81891 	 1.068 	 8.24241
	0.81 		 643.34955 	 1.085 	 8.53064
	0.82 		 651.67717 	 1.077 	 8.32762
	0.83 		 659.98068 	 1.093 	 8.30351
	0.84 		 668.28684 	 1.100 	 8.30616
	0.85 		 676.80490 	 1.105 	 8.51806
	0.86 		 685.21345 	 1.120 	 8.40856
	0.87 		 693.28630 	 1.124 	 8.07285
	0.88 		 701.81094 	 1.138 	 8.52464
	0.89 		 710.46863 	 1.148 	 8.65769
	0.90 		 718.98455 	 1.171 	 8.51592
	0.91 		 727.61240 	 1.189 	 8.62785
	0.92 		 736.27064 	 1.205 	 8.65825
	0.93 		 744.82405 	 1.228 	 8.55340
	0.94 		 753.45042 	 1.236 	 8.62637
	0.95 		 762.29372 	 1.245 	 8.84330
	0.96 		 770.72403 	 1.269 	 8.43031
	0.97 		 779.56806 	 1.299 	 8.84403
	0.98 		 788.30210 	 1.321 	 8.73405
	0.99 		 799.03835 	 1.342 	 10.73625
	1.00 		 811.51229 	 1.394 	 12.47394
