#  Scaled_Mon	Mean		StdErr	Waiting_Time
	0.01 		 1.60229 	 0.036 	 1.60229
	0.02 		 6.08582 	 0.098 	 4.48352
	0.03 		 11.73479 	 0.149 	 5.64898
	0.04 		 17.68299 	 0.192 	 5.94819
	0.05 		 23.91554 	 0.223 	 6.23255
	0.06 		 30.37694 	 0.247 	 6.46141
	0.07 		 36.93899 	 0.268 	 6.56205
	0.08 		 43.84073 	 0.291 	 6.90174
	0.09 		 50.85306 	 0.316 	 7.01233
	0.10 		 58.10651 	 0.339 	 7.25345
	0.11 		 65.48944 	 0.358 	 7.38293
	0.12 		 72.80569 	 0.380 	 7.31625
	0.13 		 80.38267 	 0.399 	 7.57698
	0.14 		 87.94599 	 0.418 	 7.56332
	0.15 		 95.60543 	 0.442 	 7.65944
	0.16 		 103.46595 	 0.455 	 7.86052
	0.17 		 111.73123 	 0.465 	 8.26528
	0.18 		 120.34938 	 0.482 	 8.61814
	0.19 		 128.94297 	 0.507 	 8.59359
	0.20 		 136.97668 	 0.513 	 8.03372
	0.21 		 145.14092 	 0.527 	 8.16424
	0.22 		 153.21146 	 0.533 	 8.07054
	0.23 		 160.97215 	 0.535 	 7.76069
	0.24 		 168.65276 	 0.549 	 7.68061
	0.25 		 176.33872 	 0.551 	 7.68595
	0.26 		 184.15762 	 0.568 	 7.81891
	0.27 		 192.07483 	 0.572 	 7.91720
	0.28 		 199.96944 	 0.579 	 7.89462
	0.29 		 208.00918 	 0.586 	 8.03974
	0.30 		 215.83906 	 0.595 	 7.82988
	0.31 		 223.90280 	 0.603 	 8.06373
	0.32 		 232.19609 	 0.620 	 8.29330
	0.33 		 240.20502 	 0.627 	 8.00892
	0.34 		 248.31378 	 0.643 	 8.10877
	0.35 		 256.50927 	 0.649 	 8.19549
	0.36 		 264.60599 	 0.667 	 8.09672
	0.37 		 272.82472 	 0.677 	 8.21873
	0.38 		 281.08286 	 0.694 	 8.25814
	0.39 		 289.34182 	 0.691 	 8.25896
	0.40 		 297.48040 	 0.695 	 8.13858
	0.41 		 305.82160 	 0.709 	 8.34120
	0.42 		 314.08870 	 0.720 	 8.26710
	0.43 		 322.59540 	 0.726 	 8.50670
	0.44 		 331.10682 	 0.740 	 8.51142
	0.45 		 339.36962 	 0.747 	 8.26280
	0.46 		 347.82760 	 0.764 	 8.45799
	0.47 		 356.21661 	 0.770 	 8.38901
	0.48 		 364.88470 	 0.781 	 8.66809
	0.49 		 373.34587 	 0.793 	 8.46116
	0.50 		 381.76345 	 0.808 	 8.41759
	0.51 		 390.28910 	 0.822 	 8.52564
	0.52 		 398.95799 	 0.832 	 8.66889
	0.53 		 407.35267 	 0.832 	 8.39469
	0.54 		 416.19007 	 0.836 	 8.83740
	0.55 		 424.76955 	 0.850 	 8.57948
	0.56 		 433.39161 	 0.859 	 8.62207
	0.57 		 442.20615 	 0.872 	 8.81453
	0.58 		 450.89465 	 0.894 	 8.68851
	0.59 		 459.67915 	 0.893 	 8.78450
	0.60 		 468.52033 	 0.907 	 8.84118
	0.61 		 477.43094 	 0.925 	 8.91061
	0.62 		 486.43847 	 0.929 	 9.00753
	0.63 		 495.23649 	 0.938 	 8.79802
	0.64 		 504.07352 	 0.953 	 8.83703
	0.65 		 513.01437 	 0.967 	 8.94085
	0.66 		 521.69788 	 0.978 	 8.68351
	0.67 		 530.42016 	 0.984 	 8.72227
	0.68 		 539.40146 	 0.983 	 8.98130
	0.69 		 548.64641 	 1.007 	 9.24495
	0.70 		 557.73063 	 1.023 	 9.08422
	0.71 		 566.76366 	 1.030 	 9.03304
	0.72 		 575.58670 	 1.042 	 8.82304
	0.73 		 584.64130 	 1.049 	 9.05460
	0.74 		 593.80280 	 1.059 	 9.16149
	0.75 		 602.87616 	 1.080 	 9.07337
	0.76 		 612.20023 	 1.104 	 9.32406
	0.77 		 621.44590 	 1.108 	 9.24568
	0.78 		 630.64148 	 1.110 	 9.19557
	0.79 		 639.78938 	 1.124 	 9.14790
	0.80 		 649.35057 	 1.130 	 9.56120
	0.81 		 658.44083 	 1.143 	 9.09026
	0.82 		 667.43896 	 1.163 	 8.99813
	0.83 		 676.98021 	 1.178 	 9.54125
	0.84 		 686.28823 	 1.195 	 9.30802
	0.85 		 695.70462 	 1.219 	 9.41639
	0.86 		 705.36120 	 1.241 	 9.65658
	0.87 		 715.06293 	 1.257 	 9.70174
	0.88 		 724.80045 	 1.273 	 9.73752
	0.89 		 734.77554 	 1.288 	 9.97509
	0.90 		 744.76078 	 1.320 	 9.98524
	0.91 		 754.98443 	 1.356 	 10.22365
	0.92 		 765.18422 	 1.388 	 10.19979
	0.93 		 775.18970 	 1.414 	 10.00549
	0.94 		 785.32691 	 1.457 	 10.13720
	0.95 		 796.03837 	 1.485 	 10.71146
	0.96 		 806.42521 	 1.527 	 10.38684
	0.97 		 817.49503 	 1.585 	 11.06983
	0.98 		 828.59639 	 1.636 	 11.10135
	0.99 		 842.17863 	 1.693 	 13.58224
	1.00 		 864.77330 	 1.838 	 22.59467
