#  Scaled_Mon	Mean		StdErr	Waiting_Time
	0.01 		 2.22675 	 0.067 	 2.22675
	0.02 		 11.08663 	 0.269 	 8.85988
	0.03 		 25.15918 	 0.537 	 14.07255
	0.04 		 45.66867 	 0.878 	 20.50949
	0.05 		 70.38323 	 1.238 	 24.71456
	0.06 		 97.01516 	 1.538 	 26.63192
	0.07 		 126.21596 	 1.781 	 29.20080
	0.08 		 160.35862 	 2.090 	 34.14266
	0.09 		 200.35413 	 2.390 	 39.99551
	0.10 		 237.93804 	 2.513 	 37.58392
	0.11 		 274.94706 	 2.706 	 37.00902
	0.12 		 312.50100 	 2.910 	 37.55393
	0.13 		 349.66142 	 3.070 	 37.16042
	0.14 		 387.32997 	 3.221 	 37.66855
	0.15 		 425.17547 	 3.401 	 37.84551
	0.16 		 461.86998 	 3.490 	 36.69451
	0.17 		 500.92759 	 3.576 	 39.05760
	0.18 		 538.60923 	 3.723 	 37.68164
	0.19 		 574.55402 	 3.823 	 35.94479
	0.20 		 613.11991 	 4.037 	 38.56589
	0.21 		 653.12715 	 4.193 	 40.00724
	0.22 		 691.74023 	 4.292 	 38.61308
	0.23 		 732.87432 	 4.399 	 41.13409
	0.24 		 770.51089 	 4.550 	 37.63657
	0.25 		 811.45294 	 4.774 	 40.94205
	0.26 		 853.85671 	 4.920 	 42.40378
	0.27 		 896.69990 	 5.052 	 42.84318
	0.28 		 940.05794 	 5.249 	 43.35804
	0.29 		 982.30629 	 5.428 	 42.24836
	0.30 		 1021.40339 	 5.526 	 39.09710
	0.31 		 1062.86299 	 5.649 	 41.45960
	0.32 		 1101.90523 	 5.826 	 39.04224
	0.33 		 1145.24409 	 6.002 	 43.33886
	0.34 		 1187.44551 	 6.210 	 42.20142
	0.35 		 1228.14710 	 6.358 	 40.70159
	0.36 		 1274.37713 	 6.643 	 46.23003
	0.37 		 1317.09234 	 6.787 	 42.71521
	0.38 		 1361.56462 	 6.998 	 44.47227
	0.39 		 1405.59343 	 7.105 	 44.02881
	0.40 		 1452.19149 	 7.289 	 46.59806
	0.41 		 1497.54302 	 7.483 	 45.35154
	0.42 		 1544.32243 	 7.607 	 46.77941
	0.43 		 1593.52483 	 7.765 	 49.20240
	0.44 		 1641.28360 	 8.020 	 47.75878
	0.45 		 1690.80234 	 8.258 	 49.51874
	0.46 		 1739.33991 	 8.392 	 48.53757
	0.47 		 1786.48680 	 8.511 	 47.14689
	0.48 		 1837.08806 	 8.721 	 50.60126
	0.49 		 1887.19262 	 8.892 	 50.10456
	0.50 		 1936.91091 	 9.097 	 49.71829
	0.51 		 1985.42124 	 9.204 	 48.51033
	0.52 		 2034.05047 	 9.357 	 48.62923
	0.53 		 2081.04816 	 9.508 	 46.99769
	0.54 		 2128.71638 	 9.719 	 47.66822
	0.55 		 2176.54897 	 10.016 	 47.83259
	0.56 		 2225.07638 	 10.141 	 48.52741
	0.57 		 2276.28696 	 10.218 	 51.21058
	0.58 		 2325.10288 	 10.441 	 48.81593
	0.59 		 2372.67107 	 10.610 	 47.56818
	0.60 		 2421.58946 	 10.805 	 48.91839
	0.61 		 2469.08790 	 10.979 	 47.49844
	0.62 		 2518.00112 	 11.068 	 48.91322
	0.63 		 2562.93638 	 11.201 	 44.93526
	0.64 		 2611.22185 	 11.371 	 48.28547
	0.65 		 2657.72778 	 11.582 	 46.50593
	0.66 		 2703.17977 	 11.785 	 45.45199
	0.67 		 2751.98815 	 11.924 	 48.80837
	0.68 		 2796.75811 	 12.049 	 44.76997
	0.69 		 2841.10587 	 12.124 	 44.34776
	0.70 		 2886.33360 	 12.333 	 45.22773
	0.71 		 2932.68720 	 12.459 	 46.35360
	0.72 		 2978.13851 	 12.630 	 45.45131
	0.73 		 3023.29566 	 12.834 	 45.15715
	0.74 		 3068.93010 	 12.939 	 45.63444
	0.75 		 3113.71441 	 13.047 	 44.78430
	0.76 		 3157.80558 	 13.146 	 44.09117
	0.77 		 3200.40357 	 13.237 	 42.59799
	0.78 		 3244.65705 	 13.400 	 44.25348
	0.79 		 3287.21399 	 13.573 	 42.55694
	0.80 		 3326.01428 	 13.674 	 38.80030
	0.81 		 3368.50364 	 13.749 	 42.48935
	0.82 		 3409.98299 	 13.939 	 41.47935
	0.83 		 3452.33483 	 14.079 	 42.35184
	0.84 		 3493.76517 	 14.289 	 41.43035
	0.85 		 3535.50241 	 14.497 	 41.73724
	0.86 		 3577.51720 	 14.700 	 42.01479
	0.87 		 3617.82315 	 14.876 	 40.30594
	0.88 		 3659.28941 	 15.144 	 41.46626
	0.89 		 3701.15767 	 15.500 	 41.86827
	0.90 		 3743.18374 	 15.679 	 42.02607
	0.91 		 3787.01192 	 15.913 	 43.82818
	0.92 		 3827.62986 	 16.140 	 40.61794
	0.93 		 3867.37327 	 16.301 	 39.74341
	0.94 		 3908.90329 	 16.600 	 41.53002
	0.95 		 3950.33577 	 16.859 	 41.43248
	0.96 		 3989.13615 	 17.108 	 38.80038
	0.97 		 4029.53437 	 17.265 	 40.39822
	0.98 		 4068.76691 	 17.461 	 39.23253
	0.99 		 4125.86252 	 17.895 	 57.09561
	1.00 		 4224.06654 	 19.201 	 98.20402
