#  Scaled_Mon	Mean		StdErr	Waiting_Time
	0.01 		 2.12930 	 0.067 	 2.12930
	0.02 		 10.67354 	 0.247 	 8.54424
	0.03 		 22.53361 	 0.425 	 11.86008
	0.04 		 36.69496 	 0.597 	 14.16135
	0.05 		 52.29068 	 0.768 	 15.59572
	0.06 		 69.98215 	 0.924 	 17.69146
	0.07 		 87.39228 	 1.050 	 17.41013
	0.08 		 105.06105 	 1.128 	 17.66876
	0.09 		 123.47487 	 1.230 	 18.41382
	0.10 		 142.98563 	 1.322 	 19.51076
	0.11 		 162.52055 	 1.396 	 19.53492
	0.12 		 182.66555 	 1.462 	 20.14500
	0.13 		 203.85133 	 1.522 	 21.18578
	0.14 		 224.77753 	 1.579 	 20.92620
	0.15 		 245.33838 	 1.643 	 20.56086
	0.16 		 267.52087 	 1.703 	 22.18249
	0.17 		 289.76076 	 1.726 	 22.23989
	0.18 		 311.91278 	 1.815 	 22.15202
	0.19 		 334.07711 	 1.891 	 22.16433
	0.20 		 356.64240 	 1.970 	 22.56529
	0.21 		 379.96129 	 2.013 	 23.31890
	0.22 		 403.57639 	 2.052 	 23.61510
	0.23 		 429.20063 	 2.125 	 25.62424
	0.24 		 455.94673 	 2.181 	 26.74610
	0.25 		 489.40323 	 2.363 	 33.45650
	0.26 		 522.46046 	 2.523 	 33.05722
	0.27 		 556.20097 	 2.655 	 33.74051
	0.28 		 587.57051 	 2.716 	 31.36954
	0.29 		 612.56966 	 2.716 	 24.99914
	0.30 		 634.53226 	 2.733 	 21.96260
	0.31 		 655.22129 	 2.727 	 20.68903
	0.32 		 675.77762 	 2.766 	 20.55633
	0.33 		 697.88401 	 2.775 	 22.10639
	0.34 		 721.61483 	 2.826 	 23.73082
	0.35 		 743.67179 	 2.867 	 22.05696
	0.36 		 766.22278 	 2.920 	 22.55099
	0.37 		 790.12856 	 2.953 	 23.90578
	0.38 		 814.29179 	 2.966 	 24.16323
	0.39 		 837.02441 	 2.997 	 22.73262
	0.40 		 860.57076 	 3.081 	 23.54635
	0.41 		 884.38034 	 3.121 	 23.80958
	0.42 		 907.68534 	 3.153 	 23.30500
	0.43 		 930.09983 	 3.181 	 22.41449
	0.44 		 954.84677 	 3.195 	 24.74694
	0.45 		 978.50089 	 3.221 	 23.65413
	0.46 		 1003.24671 	 3.253 	 24.74582
	0.47 		 1027.93337 	 3.314 	 24.68665
	0.48 		 1051.73150 	 3.358 	 23.79814
	0.49 		 1077.41390 	 3.398 	 25.68240
	0.50 		 1102.46774 	 3.441 	 25.05384
	0.51 		 1127.89222 	 3.527 	 25.42449
	0.52 		 1152.99715 	 3.533 	 25.10492
	0.53 		 1180.45243 	 3.602 	 27.45529
	0.54 		 1207.86985 	 3.674 	 27.41741
	0.55 		 1233.87000 	 3.690 	 26.00015
	0.56 		 1260.26998 	 3.692 	 26.39998
	0.57 		 1287.96192 	 3.777 	 27.69194
	0.58 		 1315.54593 	 3.818 	 27.58401
	0.59 		 1342.93152 	 3.897 	 27.38559
	0.60 		 1370.19241 	 3.947 	 27.26089
	0.61 		 1400.01449 	 3.979 	 29.82207
	0.62 		 1430.24947 	 3.999 	 30.23498
	0.63 		 1460.76494 	 4.119 	 30.51548
	0.64 		 1492.56397 	 4.174 	 31.79903
	0.65 		 1525.19091 	 4.265 	 32.62694
	0.66 		 1560.55040 	 4.412 	 35.35949
	0.67 		 1596.66578 	 4.440 	 36.11538
	0.68 		 1635.36051 	 4.521 	 38.69473
	0.69 		 1671.56519 	 4.663 	 36.20468
	0.70 		 1710.68190 	 4.850 	 39.11671
	0.71 		 1751.83004 	 5.010 	 41.14814
	0.72 		 1789.79631 	 5.155 	 37.96627
	0.73 		 1828.89124 	 5.278 	 39.09492
	0.74 		 1865.99563 	 5.442 	 37.10439
	0.75 		 1903.58778 	 5.573 	 37.59215
	0.76 		 1940.85983 	 5.722 	 37.27205
	0.77 		 1977.51175 	 5.840 	 36.65192
	0.78 		 2014.98243 	 5.974 	 37.47068
	0.79 		 2049.69612 	 6.086 	 34.71369
	0.80 		 2085.88844 	 6.264 	 36.19232
	0.81 		 2124.90230 	 6.429 	 39.01386
	0.82 		 2158.70238 	 6.612 	 33.80008
	0.83 		 2193.80038 	 6.810 	 35.09800
	0.84 		 2227.95338 	 7.043 	 34.15300
	0.85 		 2259.04578 	 7.288 	 31.09240
	0.86 		 2291.40150 	 7.443 	 32.35572
	0.87 		 2324.49751 	 7.642 	 33.09601
	0.88 		 2356.73760 	 7.849 	 32.24010
	0.89 		 2387.87538 	 8.141 	 31.13778
	0.90 		 2420.22935 	 8.323 	 32.35397
	0.91 		 2451.51856 	 8.551 	 31.28920
	0.92 		 2484.77909 	 8.819 	 33.26053
	0.93 		 2517.83690 	 9.149 	 33.05781
	0.94 		 2550.82308 	 9.546 	 32.98618
	0.95 		 2583.33416 	 9.795 	 32.51108
	0.96 		 2614.55810 	 10.111 	 31.22394
	0.97 		 2646.03236 	 10.518 	 31.47426
	0.98 		 2683.17968 	 10.897 	 37.14732
	0.99 		 2731.35010 	 11.709 	 48.17042
	1.00 		 2812.89808 	 13.083 	 81.54798
