#  Scaled_Mon	Mean		StdErr	Waiting_Time
	1.00 		 1.72718 	 0.051 	 1.72718
	0.99 		 7.28129 	 0.152 	 5.55411
	0.98 		 14.81418 	 0.267 	 7.53288
	0.97 		 23.63973 	 0.395 	 8.82555
	0.96 		 32.31524 	 0.484 	 8.67551
	0.95 		 42.19278 	 0.600 	 9.87754
	0.94 		 52.29326 	 0.709 	 10.10048
	0.93 		 62.79887 	 0.815 	 10.50562
	0.92 		 73.87637 	 0.941 	 11.07749
	0.91 		 84.52021 	 1.047 	 10.64384
	0.90 		 95.55499 	 1.156 	 11.03478
	0.89 		 106.28599 	 1.263 	 10.73100
	0.88 		 117.66493 	 1.397 	 11.37894
	0.87 		 128.88722 	 1.537 	 11.22230
	0.86 		 139.32109 	 1.622 	 10.43386
	0.85 		 150.46248 	 1.737 	 11.14140
	0.84 		 161.16278 	 1.852 	 10.70029
	0.83 		 171.20879 	 1.962 	 10.04601
	0.82 		 181.26678 	 2.050 	 10.05800
	0.81 		 190.98415 	 2.146 	 9.71737
	0.80 		 201.21152 	 2.231 	 10.22737
	0.79 		 210.86739 	 2.322 	 9.65587
	0.78 		 220.33140 	 2.359 	 9.46401
	0.77 		 229.77486 	 2.425 	 9.44347
	0.76 		 239.34614 	 2.495 	 9.57127
	0.75 		 249.15804 	 2.584 	 9.81190
	0.74 		 258.85683 	 2.679 	 9.69879
	0.73 		 268.57069 	 2.749 	 9.71386
	0.72 		 278.20273 	 2.807 	 9.63205
	0.71 		 287.14163 	 2.881 	 8.93889
	0.70 		 296.58630 	 2.935 	 9.44468
	0.69 		 305.95140 	 2.995 	 9.36509
	0.68 		 315.43852 	 3.059 	 9.48712
	0.67 		 324.95587 	 3.140 	 9.51735
	0.66 		 334.32718 	 3.208 	 9.37132
	0.65 		 343.18219 	 3.263 	 8.85501
	0.64 		 352.37864 	 3.329 	 9.19645
	0.63 		 361.64839 	 3.384 	 9.26975
	0.62 		 370.95121 	 3.401 	 9.30282
	0.61 		 380.50401 	 3.480 	 9.55280
	0.60 		 389.80017 	 3.543 	 9.29616
	0.59 		 399.21347 	 3.589 	 9.41330
	0.58 		 409.09405 	 3.665 	 9.88058
	0.57 		 418.59042 	 3.709 	 9.49637
	0.56 		 428.06900 	 3.755 	 9.47858
	0.55 		 437.50670 	 3.798 	 9.43770
	0.54 		 446.43534 	 3.836 	 8.92864
	0.53 		 455.36292 	 3.865 	 8.92758
	0.52 		 464.72370 	 3.899 	 9.36077
	0.51 		 473.90816 	 3.952 	 9.18447
	0.50 		 483.12365 	 3.987 	 9.21549
	0.49 		 492.08388 	 4.028 	 8.96023
	0.48 		 501.45305 	 4.103 	 9.36916
	0.47 		 510.20797 	 4.124 	 8.75493
	0.46 		 519.64322 	 4.166 	 9.43524
	0.45 		 528.88251 	 4.207 	 9.23929
	0.44 		 537.91171 	 4.233 	 9.02921
	0.43 		 546.89743 	 4.292 	 8.98572
	0.42 		 555.76382 	 4.312 	 8.86639
	0.41 		 564.47566 	 4.335 	 8.71184
	0.40 		 573.11718 	 4.358 	 8.64152
	0.39 		 582.09641 	 4.399 	 8.97923
	0.38 		 591.06699 	 4.465 	 8.97058
	0.37 		 599.81445 	 4.507 	 8.74745
	0.36 		 608.18317 	 4.536 	 8.36873
	0.35 		 617.01718 	 4.563 	 8.83401
	0.34 		 625.54188 	 4.582 	 8.52470
	0.33 		 634.62405 	 4.614 	 9.08217
	0.32 		 643.97747 	 4.663 	 9.35342
	0.31 		 652.85975 	 4.709 	 8.88228
	0.30 		 661.47622 	 4.728 	 8.61647
	0.29 		 670.10478 	 4.767 	 8.62856
	0.28 		 679.06111 	 4.798 	 8.95633
	0.27 		 687.85344 	 4.834 	 8.79234
	0.26 		 696.28921 	 4.847 	 8.43576
	0.25 		 704.81303 	 4.866 	 8.52382
	0.24 		 713.13557 	 4.881 	 8.32255
	0.23 		 721.12971 	 4.899 	 7.99413
	0.22 		 729.61902 	 4.943 	 8.48931
	0.21 		 737.66405 	 4.957 	 8.04503
	0.20 		 745.37825 	 4.964 	 7.71420
	0.19 		 752.83731 	 4.981 	 7.45906
	0.18 		 761.22578 	 4.971 	 8.38848
	0.17 		 769.22167 	 4.986 	 7.99589
	0.16 		 776.91033 	 4.987 	 7.68866
	0.15 		 784.67407 	 4.995 	 7.76374
	0.14 		 792.32793 	 5.007 	 7.65386
	0.13 		 799.65992 	 5.008 	 7.33198
	0.12 		 807.05858 	 5.017 	 7.39866
	0.11 		 814.24378 	 5.027 	 7.18520
	0.10 		 821.09846 	 5.031 	 6.85468
	0.09 		 828.11088 	 5.035 	 7.01242
	0.08 		 835.43837 	 5.047 	 7.32749
	0.07 		 843.44482 	 5.051 	 8.00645
	0.06 		 850.85724 	 5.060 	 7.41242
	0.05 		 857.92530 	 5.046 	 7.06806
	0.04 		 864.24818 	 5.043 	 6.32288
	0.03 		 870.01724 	 5.041 	 5.76906
	0.02 		 876.15265 	 5.038 	 6.13541
	0.01 		 882.28029 	 5.036 	 6.12764
