#  Scaled_Mon	Mean		StdErr	Waiting_Time
	1.00 		 0.93394 	 0.047 	 0.93394
	0.99 		 1.94731 	 0.071 	 1.01337
	0.98 		 2.36909 	 0.088 	 0.42178
	0.97 		 3.02672 	 0.078 	 0.65762
	0.96 		 5.02750 	 0.096 	 2.00078
	0.95 		 7.64178 	 0.126 	 2.61428
	0.94 		 9.94253 	 0.160 	 2.30075
	0.93 		 12.21631 	 0.201 	 2.27378
	0.92 		 14.68706 	 0.225 	 2.47075
	0.91 		 17.27916 	 0.241 	 2.59209
	0.90 		 20.28759 	 0.256 	 3.00844
	0.89 		 23.38506 	 0.284 	 3.09747
	0.88 		 26.23784 	 0.295 	 2.85278
	0.87 		 29.33025 	 0.313 	 3.09241
	0.86 		 32.39156 	 0.335 	 3.06131
	0.85 		 35.69937 	 0.361 	 3.30781
	0.84 		 38.88362 	 0.369 	 3.18425
	0.83 		 42.02906 	 0.382 	 3.14544
	0.82 		 45.25662 	 0.400 	 3.22756
	0.81 		 48.85625 	 0.412 	 3.59962
	0.80 		 52.10094 	 0.417 	 3.24469
	0.79 		 55.58134 	 0.442 	 3.48041
	0.78 		 58.92316 	 0.461 	 3.34181
	0.77 		 62.59831 	 0.474 	 3.67516
	0.76 		 66.21622 	 0.499 	 3.61791
	0.75 		 69.92197 	 0.517 	 3.70575
	0.74 		 73.45800 	 0.529 	 3.53603
	0.73 		 77.21569 	 0.535 	 3.75769
	0.72 		 81.07937 	 0.560 	 3.86369
	0.71 		 84.95541 	 0.575 	 3.87603
	0.70 		 88.60291 	 0.574 	 3.64750
	0.69 		 92.32566 	 0.583 	 3.72275
	0.68 		 96.08197 	 0.601 	 3.75631
	0.67 		 99.96862 	 0.617 	 3.88666
	0.66 		 103.94913 	 0.624 	 3.98050
	0.65 		 107.95172 	 0.650 	 4.00259
	0.64 		 112.03553 	 0.671 	 4.08381
	0.63 		 116.03678 	 0.686 	 4.00125
	0.62 		 119.99025 	 0.690 	 3.95347
	0.61 		 124.26347 	 0.701 	 4.27322
	0.60 		 128.18734 	 0.714 	 3.92388
	0.59 		 132.34750 	 0.724 	 4.16016
	0.58 		 136.42372 	 0.731 	 4.07622
	0.57 		 140.38253 	 0.743 	 3.95881
	0.56 		 144.61616 	 0.752 	 4.23362
	0.55 		 148.63506 	 0.773 	 4.01891
	0.54 		 152.82447 	 0.787 	 4.18941
	0.53 		 157.07756 	 0.800 	 4.25309
	0.52 		 161.34391 	 0.808 	 4.26634
	0.51 		 165.72666 	 0.814 	 4.38275
	0.50 		 170.21959 	 0.817 	 4.49294
	0.49 		 174.76409 	 0.837 	 4.54450
	0.48 		 179.27416 	 0.841 	 4.51006
	0.47 		 183.83519 	 0.856 	 4.56103
	0.46 		 188.15269 	 0.854 	 4.31750
	0.45 		 192.37119 	 0.859 	 4.21850
	0.44 		 196.72244 	 0.858 	 4.35125
	0.43 		 201.08209 	 0.873 	 4.35966
	0.42 		 205.51853 	 0.882 	 4.43644
	0.41 		 210.26394 	 0.888 	 4.74541
	0.40 		 214.88097 	 0.889 	 4.61703
	0.39 		 219.25266 	 0.888 	 4.37169
	0.38 		 223.96656 	 0.898 	 4.71391
	0.37 		 228.90588 	 0.917 	 4.93931
	0.36 		 233.99697 	 0.920 	 5.09109
	0.35 		 238.81600 	 0.920 	 4.81903
	0.34 		 243.84256 	 0.944 	 5.02656
	0.33 		 248.80031 	 0.968 	 4.95775
	0.32 		 253.59319 	 0.955 	 4.79287
	0.31 		 258.59844 	 0.955 	 5.00525
	0.30 		 263.67159 	 0.985 	 5.07316
	0.29 		 268.51575 	 1.009 	 4.84416
	0.28 		 273.57356 	 1.014 	 5.05781
	0.27 		 278.48578 	 1.013 	 4.91222
	0.26 		 283.52531 	 1.020 	 5.03953
	0.25 		 288.45788 	 1.018 	 4.93256
	0.24 		 293.56316 	 1.025 	 5.10528
	0.23 		 298.77925 	 1.055 	 5.21609
	0.22 		 303.79944 	 1.055 	 5.02019
	0.21 		 309.38631 	 1.070 	 5.58687
	0.20 		 314.84106 	 1.069 	 5.45475
	0.19 		 320.47913 	 1.064 	 5.63806
	0.18 		 325.99141 	 1.083 	 5.51228
	0.17 		 331.45569 	 1.099 	 5.46428
	0.16 		 337.02978 	 1.114 	 5.57409
	0.15 		 342.32622 	 1.129 	 5.29644
	0.14 		 347.59788 	 1.131 	 5.27166
	0.13 		 352.73659 	 1.127 	 5.13872
	0.12 		 357.93056 	 1.148 	 5.19397
	0.11 		 362.92331 	 1.153 	 4.99275
	0.10 		 367.72991 	 1.160 	 4.80659
	0.09 		 372.10988 	 1.168 	 4.37997
	0.08 		 376.54616 	 1.173 	 4.43628
	0.07 		 380.86394 	 1.191 	 4.31778
	0.06 		 385.03575 	 1.191 	 4.17181
	0.05 		 388.58866 	 1.211 	 3.55291
	0.04 		 391.42075 	 1.211 	 2.83209
	0.03 		 393.91194 	 1.209 	 2.49119
	0.02 		 396.27431 	 1.213 	 2.36237
	0.01 		 400.29063 	 1.236 	 4.01631
